feature	ham_probability	spam_probability
nugent	1.0908951274514595e-06	2.72836630609487e-07
nugget	2.1817902549029191e-07	3.819712828532818e-06
nuggets	4.799938560786422e-06	2.455529675485383e-06
nuguhaquoc	2.1817902549029191e-07	5.45673261218974e-07
nuhan	2.1817902549029191e-07	4.911059350970766e-06
nui	5.890833688237881e-06	8.185098918284611e-07
nuisance	4.3635805098058383e-07	1.364183153047435e-06
nuit	2.1817902549029191e-07	5.45673261218974e-07
nukdb	2.1817902549029191e-07	5.45673261218974e-07
nuke	2.1817902549029191e-07	2.182693044875896e-05
nukojmei	2.1817902549029191e-07	5.45673261218974e-07
nula	2.1817902549029191e-07	8.185098918284611e-07
null	3.4908644078446706e-06	6.820915765237176e-06
nullah	2.1817902549029191e-07	5.45673261218974e-07
nullary	2.1817902549029191e-07	5.45673261218974e-07
nullified	4.3635805098058383e-07	5.45673261218974e-07
nullifies	4.3635805098058383e-07	2.72836630609487e-07
nullify	6.545370764708757e-07	1.364183153047435e-06
nullifying	4.3635805098058383e-07	2.72836630609487e-07
nullipara	2.1817902549029191e-07	5.45673261218974e-07
nullsoft	2.1817902549029191e-07	8.185098918284611e-07
nullstellensatz	2.1817902549029191e-07	8.185098918284611e-07
nullum	2.1817902549029191e-07	5.45673261218974e-07
nulpryey	2.1817902549029191e-07	5.45673261218974e-07
nulty	6.545370764708757e-07	2.72836630609487e-07
num	2.1817902549029191e-07	6.820915765237176e-06
numa	2.1817902549029191e-07	8.185098918284611e-07
numan	2.1817902549029191e-07	5.45673261218974e-07
numarayi	2.1817902549029191e-07	5.45673261218974e-07
numb	2.1817902549029191e-07	8.185098918284611e-07
numbe	2.1817902549029191e-07	8.185098918284611e-07
numbed	2.1817902549029191e-07	5.45673261218974e-07
number	0.0005423930573688657	0.0007958644514878736
numberand	2.1817902549029191e-07	1.091346522437948e-06
numbered	8.727161019611677e-07	1.8007217620226143e-05
numberer	2.1817902549029191e-07	5.45673261218974e-07
numberflo	2.1817902549029191e-07	5.45673261218974e-07
numberfrom	2.1817902549029191e-07	5.45673261218974e-07
numbering	4.3635805098058383e-07	1.909856414266409e-06
numbern	4.3635805098058383e-07	2.72836630609487e-07
numberna	2.1817902549029191e-07	5.45673261218974e-07
numbero	2.1817902549029191e-07	5.45673261218974e-07
numberof	2.1817902549029191e-07	5.45673261218974e-07
numberpl	2.1817902549029191e-07	5.45673261218974e-07
numbers	0.0002179608464648016	0.0003257669369477275
numbersand	2.1817902549029191e-07	5.45673261218974e-07
numberstrictly	2.1817902549029191e-07	5.45673261218974e-07
numbing	4.3635805098058383e-07	5.45673261218974e-07
numbly	2.1817902549029191e-07	1.091346522437948e-06
numbness	4.3635805098058383e-07	2.72836630609487e-07
numder	2.1817902549029191e-07	5.45673261218974e-07
numer	1.3090741529417515e-06	2.72836630609487e-07
numerable	2.1817902549029191e-07	5.45673261218974e-07
numeral	6.545370764708757e-07	6.548079134627689e-06
numerate	4.3635805098058383e-07	1.364183153047435e-06
numerator	6.545370764708757e-07	8.185098918284611e-07
numeric	8.727161019611677e-07	5.45673261218974e-07
numerica	2.1817902549029191e-07	5.45673261218974e-07
numerical	9.818056147063136e-06	8.185098918284611e-07
numerically	2.1817902549029191e-07	5.45673261218974e-07
numericas	2.1817902549029191e-07	8.185098918284611e-07
numericom	2.1817902549029191e-07	8.185098918284611e-07
numerics	4.145401484315546e-06	2.72836630609487e-07
numerische	2.1817902549029191e-07	1.364183153047435e-06
numerix	1.963611229412627e-06	2.72836630609487e-07
numero	2.1817902549029191e-07	1.6370197836569222e-06
numerology	2.1817902549029191e-07	2.72836630609487e-06
numerosas	2.1817902549029191e-07	5.45673261218974e-07
numerous	3.1635958696092325e-05	5.947838547286817e-05
numerousness	2.1817902549029191e-07	5.45673261218974e-07
numinous	2.1817902549029191e-07	1.364183153047435e-06
numismatic	2.1817902549029191e-07	1.364183153047435e-06
numismaticegalitarian	2.1817902549029191e-07	5.45673261218974e-07
numismatist	2.1817902549029191e-07	2.455529675485383e-06
nummber	2.1817902549029191e-07	8.185098918284611e-07
nummer	2.1817902549029191e-07	2.182693044875896e-06
nummern	2.1817902549029191e-07	8.185098918284611e-07
nummmbers	2.1817902549029191e-07	5.45673261218974e-07
nummulated	2.1817902549029191e-07	5.45673261218974e-07
numner	4.3635805098058383e-07	2.72836630609487e-07
numskull	2.1817902549029191e-07	5.45673261218974e-07
numvette	2.1817902549029191e-07	1.909856414266409e-06
nun	8.727161019611677e-07	3.819712828532818e-06
nunber	2.1817902549029191e-07	1.091346522437948e-06
nunbird	2.1817902549029191e-07	5.45673261218974e-07
nunca	2.1817902549029191e-07	2.455529675485383e-06
nuncupate	2.1817902549029191e-07	5.45673261218974e-07
nundjxto	2.1817902549029191e-07	5.45673261218974e-07
nundoving	2.1817902549029191e-07	5.45673261218974e-07
nunes	2.1817902549029191e-07	5.45673261218974e-07
nunez	2.399969280393211e-06	8.185098918284611e-07
nunited	2.1817902549029191e-07	5.45673261218974e-07
nunkgsdsy	2.1817902549029191e-07	5.45673261218974e-07
nunnemaker	4.3635805098058383e-07	2.72836630609487e-07
nuno	2.1817902549029191e-07	1.364183153047435e-06
nuovo	8.727161019611677e-07	2.72836630609487e-07
nup	2.1817902549029191e-07	1.091346522437948e-06
nuptial	2.1817902549029191e-07	2.455529675485383e-06
nuq	2.1817902549029191e-07	5.45673261218974e-07
nuqmukc	2.1817902549029191e-07	5.45673261218974e-07
nur	2.399969280393211e-06	9.822118701941533e-06
nurel	2.1817902549029191e-07	1.364183153047435e-06
nurhdak	2.1817902549029191e-07	5.45673261218974e-07
nurit	4.145401484315546e-06	2.72836630609487e-07
nurja	2.1817902549029191e-07	5.45673261218974e-07
nurs	2.1817902549029191e-07	5.45673261218974e-07
nurse	1.5272531784320433e-06	8.457935548894097e-06
nursemaid	2.1817902549029191e-07	8.185098918284611e-07
nurseries	2.1817902549029191e-07	5.45673261218974e-07
nursery	2.1817902549029191e-07	2.72836630609487e-06
nurserygoverness	2.1817902549029191e-07	5.45673261218974e-07
nurses	2.1817902549029191e-07	3.0012029367043573e-06
nursing	1.3090741529417515e-06	1.555168794474076e-05
nurture	2.1817902549029191e-07	1.909856414266409e-06
nurtured	6.545370764708757e-07	8.185098918284611e-07
nurtures	2.1817902549029191e-07	5.45673261218974e-07
nurturing	4.3635805098058383e-07	1.091346522437948e-06
nus	2.1817902549029191e-07	1.6370197836569222e-06
nushebajiqu	2.1817902549029191e-07	5.45673261218974e-07
nusoadjvy	2.1817902549029191e-07	8.185098918284611e-07
nussbaum	4.3635805098058383e-07	2.72836630609487e-07
nut	2.1817902549029191e-07	2.455529675485383e-06
nutate	2.1817902549029191e-07	3.0012029367043573e-06
nutbush	1.0908951274514595e-06	2.72836630609487e-07
nutcrack	2.1817902549029191e-07	1.364183153047435e-06
nutcracker	2.8363273313737948e-06	2.72836630609487e-07
nutcrackermarket	4.3635805098058383e-07	2.72836630609487e-07
nutcrackfaber	2.1817902549029191e-07	5.45673261218974e-07
nutech	6.545370764708757e-07	2.72836630609487e-07
nutes	2.1817902549029191e-07	5.45673261218974e-07
nuthatch	2.1817902549029191e-07	2.72836630609487e-06
nuthing	2.1817902549029191e-07	5.45673261218974e-07
nutmeg	2.1817902549029191e-07	1.091346522437948e-06
nutr	2.1817902549029191e-07	1.091346522437948e-06
nutra	2.1817902549029191e-07	5.45673261218974e-07
nutraceutica	2.1817902549029191e-07	3.0012029367043573e-06
nutraceuticais	2.1817902549029191e-07	3.5468761979233314e-06
nutraceutical	2.1817902549029191e-07	5.7295692427992274e-06
nutraceuticals	2.1817902549029191e-07	8.18509891828461e-06
nutrahoodia	2.1817902549029191e-07	1.091346522437948e-06
nutri	2.1817902549029191e-07	5.45673261218974e-07
nutria	2.1817902549029191e-07	1.091346522437948e-06
nutrient	2.1817902549029191e-07	2.182693044875896e-06
nutrients	2.1817902549029191e-07	3.2740395673138443e-06
nutrition	4.3635805098058383e-07	3.5468761979233314e-06
nutritional	4.3635805098058383e-07	1.909856414266409e-06
nutritionally	2.1817902549029191e-07	1.091346522437948e-06
nutritionals	2.1817902549029191e-07	8.185098918284611e-07
nutritionist	2.1817902549029191e-07	8.185098918284611e-07
nutritionists	2.1817902549029191e-07	5.45673261218974e-07
nutritious	4.3635805098058383e-07	1.909856414266409e-06
nutritive	2.1817902549029191e-07	1.091346522437948e-06
nuts	1.7454322039223353e-06	4.092549459142305e-06
nutshell	2.399969280393211e-06	2.455529675485383e-06
nutting	2.1817902549029191e-07	5.45673261218974e-07
nutty	2.1817902549029191e-07	5.45673261218974e-07
nutzen	2.1817902549029191e-07	1.364183153047435e-06
nutzer	2.1817902549029191e-07	5.45673261218974e-07
nuugcangz	2.1817902549029191e-07	5.45673261218974e-07
nuuwrwkt	2.1817902549029191e-07	5.45673261218974e-07
nuuxhgzc	2.1817902549029191e-07	5.45673261218974e-07
nuvisions	2.1817902549029191e-07	8.185098918284611e-07
nuwalam	2.1817902549029191e-07	5.45673261218974e-07
nuwxswbpp	2.1817902549029191e-07	5.45673261218974e-07
nux	2.1817902549029191e-07	5.45673261218974e-07
nuxexx	2.1817902549029191e-07	8.185098918284611e-07
nuxiuf	2.1817902549029191e-07	5.45673261218974e-07
nuys	4.3635805098058383e-07	2.10084205569305e-05
nuysvhp	2.1817902549029191e-07	5.45673261218974e-07
nuzzle	2.1817902549029191e-07	1.909856414266409e-06
nv	6.109012713728173e-06	2.9739192736434086e-05
nvaiitnr	2.1817902549029191e-07	5.45673261218974e-07
nvaldes	4.3635805098058383e-07	2.72836630609487e-07
nvar	4.3635805098058383e-07	2.72836630609487e-07
nvas	2.1817902549029191e-07	5.45673261218974e-07
nvbetqhqda	2.1817902549029191e-07	5.45673261218974e-07
nvbpqmvmwsu	2.1817902549029191e-07	5.45673261218974e-07
nvcfjlh	2.1817902549029191e-07	5.45673261218974e-07
nvchhnf	2.1817902549029191e-07	5.45673261218974e-07
nvcsoipm	2.1817902549029191e-07	5.45673261218974e-07
nvcvtx	2.1817902549029191e-07	5.45673261218974e-07
nvda	4.3635805098058383e-07	8.185098918284611e-07
nvdkd	2.1817902549029191e-07	5.45673261218974e-07
nvdzl	2.1817902549029191e-07	5.45673261218974e-07
nveer	2.1817902549029191e-07	1.6370197836569222e-06
nvel	2.1817902549029191e-07	8.185098918284611e-07
nver	4.3635805098058383e-07	2.72836630609487e-07
nvestors	2.1817902549029191e-07	5.45673261218974e-07
nvever	2.1817902549029191e-07	5.45673261218974e-07
nvfihuprqfxveg	2.1817902549029191e-07	8.185098918284611e-07
nvfim	2.1817902549029191e-07	5.45673261218974e-07
nvhcs	2.1817902549029191e-07	5.45673261218974e-07
nvhomevalues	2.1817902549029191e-07	8.185098918284611e-07
nvidia	2.399969280393211e-06	8.185098918284611e-07
nvimy	2.1817902549029191e-07	5.45673261218974e-07
nvings	2.1817902549029191e-07	5.45673261218974e-07
nviwouztjcx	2.1817902549029191e-07	5.45673261218974e-07
nvj	2.1817902549029191e-07	8.185098918284611e-07
nvl	2.1817902549029191e-07	1.091346522437948e-06
nvlij	2.1817902549029191e-07	5.45673261218974e-07
nvmd	2.1817902549029191e-07	8.185098918284611e-07
nvnm	2.1817902549029191e-07	5.45673261218974e-07
nvo	2.1817902549029191e-07	5.45673261218974e-07
nvobody	2.1817902549029191e-07	5.45673261218974e-07
nvokwsmbynlxl	2.1817902549029191e-07	5.45673261218974e-07
nvolv	2.1817902549029191e-07	5.45673261218974e-07
nvoo	2.1817902549029191e-07	5.45673261218974e-07
nvorcx	2.1817902549029191e-07	5.45673261218974e-07
nvpllw	2.1817902549029191e-07	5.45673261218974e-07
nvq	2.1817902549029191e-07	5.45673261218974e-07
nvr	2.1817902549029191e-07	5.45673261218974e-07
nvru	2.1817902549029191e-07	5.45673261218974e-07
nvt	2.1817902549029191e-07	5.45673261218974e-07
nvu	2.1817902549029191e-07	5.45673261218974e-07
nvum	2.1817902549029191e-07	5.45673261218974e-07
nvvo	2.1817902549029191e-07	5.45673261218974e-07
nvwzb	2.1817902549029191e-07	5.45673261218974e-07
nvx	2.1817902549029191e-07	8.185098918284611e-07
nvxtxj	2.1817902549029191e-07	8.185098918284611e-07
nvxykr	2.1817902549029191e-07	5.45673261218974e-07
nw	1.3527099580398099e-05	1.47331780529123e-05
nwa	2.1817902549029191e-07	1.6370197836569222e-06
nwani	2.1817902549029191e-07	1.364183153047435e-06
nwanijoel	2.1817902549029191e-07	1.091346522437948e-06
nwapqc	2.1817902549029191e-07	8.185098918284611e-07
nway	2.1817902549029191e-07	8.185098918284611e-07
nwcw	2.1817902549029191e-07	5.45673261218974e-07
nwe	6.545370764708757e-07	2.72836630609487e-07
nweinber	4.3635805098058383e-07	2.72836630609487e-07
nwenuso	2.1817902549029191e-07	5.45673261218974e-07
nwfrbo	2.1817902549029191e-07	8.185098918284611e-07
nwfsflbs	2.1817902549029191e-07	5.45673261218974e-07
nwfusion	1.5272531784320433e-06	2.72836630609487e-07
nwga	6.545370764708757e-07	2.72836630609487e-07
nwgg	6.545370764708757e-07	2.72836630609487e-07
nwgrumpta	2.1817902549029191e-07	5.45673261218974e-07
nwht	2.1817902549029191e-07	5.45673261218974e-07
nwhtk	2.1817902549029191e-07	5.45673261218974e-07
nwic	2.1817902549029191e-07	5.45673261218974e-07
nwilson	4.3635805098058383e-07	2.72836630609487e-07
nwizzsi	2.1817902549029191e-07	5.45673261218974e-07
nwjmrbqlt	2.1817902549029191e-07	8.185098918284611e-07
nwjsjynkwluaznhactmavq	2.1817902549029191e-07	5.45673261218974e-07
nwjsjynkwluaznhzzhqckp	2.1817902549029191e-07	5.45673261218974e-07
nwjspoilnluvybh	2.1817902549029191e-07	5.45673261218974e-07
nwkhuz	2.1817902549029191e-07	5.45673261218974e-07
nwkm	2.1817902549029191e-07	5.45673261218974e-07
nwl	8.727161019611677e-07	2.72836630609487e-07
nwletdwldvz	2.1817902549029191e-07	5.45673261218974e-07
nwlink	1.3090741529417515e-06	2.72836630609487e-07
nwn	1.963611229412627e-06	5.45673261218974e-07
nwnatural	6.545370764708757e-07	2.72836630609487e-07
nwnhnf	2.1817902549029191e-07	5.45673261218974e-07
nwobodo	2.1817902549029191e-07	5.45673261218974e-07
nwol	4.3635805098058383e-07	2.72836630609487e-07
nwonr	2.1817902549029191e-07	8.185098918284611e-07
nwopomjp	2.1817902549029191e-07	8.185098918284611e-07
nwp	1.3090741529417515e-06	2.72836630609487e-07
nwpdad	2.1817902549029191e-07	5.45673261218974e-07
nwpdxwdu	2.1817902549029191e-07	5.45673261218974e-07
nwpl	2.399969280393211e-06	2.72836630609487e-07
nwpuppy	2.1817902549029191e-07	5.45673261218974e-07
nwqow	2.1817902549029191e-07	5.45673261218974e-07
nwrgar	2.1817902549029191e-07	8.185098918284611e-07
nwrzpk	2.1817902549029191e-07	5.45673261218974e-07
nws	1.7454322039223353e-06	2.72836630609487e-07
nwssfa	2.1817902549029191e-07	5.45673261218974e-07
nwt	1.0908951274514595e-06	2.72836630609487e-07
nwtqahlwiyehb	2.1817902549029191e-07	8.185098918284611e-07
nwtzzdd	2.1817902549029191e-07	5.45673261218974e-07
nwu	4.3635805098058383e-07	5.45673261218974e-07
nww	3.4908644078446706e-06	2.72836630609487e-07
nwwu	2.1817902549029191e-07	5.45673261218974e-07
nwwv	2.1817902549029191e-07	1.5006014683521787e-05
nwwvstock	2.1817902549029191e-07	5.45673261218974e-07
nwwvthe	2.1817902549029191e-07	5.45673261218974e-07
nwybrha	2.1817902549029191e-07	5.45673261218974e-07
nwyvz	2.1817902549029191e-07	5.45673261218974e-07
nwzafkg	2.1817902549029191e-07	8.185098918284611e-07
nwzbw	2.1817902549029191e-07	8.185098918284611e-07
nwzg	2.1817902549029191e-07	5.45673261218974e-07
nwztfc	2.1817902549029191e-07	8.185098918284611e-07
nwzvto	2.1817902549029191e-07	5.45673261218974e-07
nx	1.0908951274514595e-06	7.912262287675123e-06
nxbben	2.1817902549029191e-07	5.45673261218974e-07
nxbnhhua	2.1817902549029191e-07	5.45673261218974e-07
nxc	2.1817902549029191e-07	5.45673261218974e-07
nxcclaq	2.1817902549029191e-07	5.45673261218974e-07
nxels	2.1817902549029191e-07	5.45673261218974e-07
nxeonu	2.1817902549029191e-07	5.45673261218974e-07
nxet	2.1817902549029191e-07	8.185098918284611e-07
nxf	2.1817902549029191e-07	5.45673261218974e-07
nxfahxdbreaking	2.1817902549029191e-07	5.45673261218974e-07
nxfgr	2.1817902549029191e-07	5.45673261218974e-07
nxfnrvl	2.1817902549029191e-07	5.45673261218974e-07
nxfugjxlxb	2.1817902549029191e-07	5.45673261218974e-07
nxgprkhhspmzxsjsyg	2.1817902549029191e-07	5.45673261218974e-07
nxh	2.1817902549029191e-07	8.185098918284611e-07
nxhclrx	2.1817902549029191e-07	5.45673261218974e-07
nxho	6.545370764708757e-07	2.72836630609487e-07
nxied	2.1817902549029191e-07	5.45673261218974e-07
nxjyexebr	2.1817902549029191e-07	5.45673261218974e-07
nxk	2.1817902549029191e-07	5.45673261218974e-07
nxl	2.1817902549029191e-07	5.45673261218974e-07
nxmo	2.1817902549029191e-07	5.45673261218974e-07
nxnfx	2.1817902549029191e-07	5.45673261218974e-07
nxnhy	2.1817902549029191e-07	8.185098918284611e-07
nxnnv	2.1817902549029191e-07	5.45673261218974e-07
nxopw	2.1817902549029191e-07	5.45673261218974e-07
nxpmf	2.1817902549029191e-07	5.45673261218974e-07
nxpqh	2.1817902549029191e-07	8.185098918284611e-07
nxpzixniq	2.1817902549029191e-07	5.45673261218974e-07
nxrnwn	2.1817902549029191e-07	5.45673261218974e-07
nxrsf	2.1817902549029191e-07	8.185098918284611e-07
nxs	2.1817902549029191e-07	5.45673261218974e-07
nxt	2.1817902549029191e-07	8.185098918284611e-07
nxwti	1.0908951274514595e-06	2.72836630609487e-07
nxxexzfze	2.1817902549029191e-07	5.45673261218974e-07
nxxjtcm	2.1817902549029191e-07	5.45673261218974e-07
nxxlkotg	2.1817902549029191e-07	5.45673261218974e-07
nxxmw	2.1817902549029191e-07	5.45673261218974e-07
nxxttxu	2.1817902549029191e-07	5.45673261218974e-07
ny	5.65083676019856e-05	3.519592534862383e-05
nya	1.3090741529417515e-06	2.182693044875896e-06
nyanchama	2.1817902549029191e-07	5.45673261218974e-07
nybcvpm	2.1817902549029191e-07	8.185098918284611e-07
nybjilgaz	2.1817902549029191e-07	5.45673261218974e-07
nyc	1.3963457631378683e-05	5.7295692427992274e-06
nycbdytnkunfmwebbrvmkt	2.1817902549029191e-07	5.45673261218974e-07
nychthemer	2.1817902549029191e-07	2.455529675485383e-06
nycl	8.727161019611677e-07	2.72836630609487e-07
nycsoqpdr	2.1817902549029191e-07	5.45673261218974e-07
nyctalopia	2.1817902549029191e-07	5.45673261218974e-07
nycwgjooti	2.1817902549029191e-07	5.45673261218974e-07
nydetails	2.1817902549029191e-07	5.45673261218974e-07
nydiratram	2.1817902549029191e-07	5.45673261218974e-07
nye	2.1817902549029191e-07	1.909856414266409e-06
nyegaard	6.545370764708757e-07	2.72836630609487e-07
nyfo	2.1817902549029191e-07	5.45673261218974e-07
nyg	1.0908951274514595e-06	5.45673261218974e-07
nygicux	2.1817902549029191e-07	5.45673261218974e-07
nygzmxfr	2.1817902549029191e-07	5.45673261218974e-07
nyh	4.3635805098058383e-07	5.45673261218974e-07
nyhwgydt	2.1817902549029191e-07	5.45673261218974e-07
nyi	2.1817902549029191e-07	8.185098918284611e-07
nyiri	8.727161019611677e-07	2.72836630609487e-07
nyiso	3.2726853823543784e-06	2.72836630609487e-07
nyj	1.0908951274514595e-06	2.72836630609487e-07
nyjmb	2.1817902549029191e-07	5.45673261218974e-07
nyjryeloh	2.1817902549029191e-07	5.45673261218974e-07
nykiyxvyr	2.1817902549029191e-07	5.45673261218974e-07
nyku	2.1817902549029191e-07	5.45673261218974e-07
nyla	2.1817902549029191e-07	5.45673261218974e-07
nylon	2.1817902549029191e-07	6.820915765237176e-06
nymarch	6.545370764708757e-07	2.72836630609487e-07
nymex	6.654460277453903e-05	1.909856414266409e-06
nymexaccess	4.3635805098058383e-07	2.72836630609487e-07
nymexprices	4.3635805098058383e-07	2.72836630609487e-07
nymhpo	2.1817902549029191e-07	5.45673261218974e-07
nymph	2.1817902549029191e-07	1.091346522437948e-06
nymphabmdej	2.1817902549029191e-07	5.45673261218974e-07
nympho	2.1817902549029191e-07	5.45673261218974e-07
nymphomania	2.1817902549029191e-07	5.45673261218974e-07
nymphomaniac	2.1817902549029191e-07	1.364183153047435e-06
nymphomaniaminim	2.1817902549029191e-07	5.45673261218974e-07
nymphs	2.1817902549029191e-07	8.185098918284611e-07
nynex	2.1817902549029191e-07	5.45673261218974e-07
nynkughv	2.1817902549029191e-07	5.45673261218974e-07
nynodxqvpzmyne	2.1817902549029191e-07	8.185098918284611e-07
